,tile,"(192, 183, 143)","(170, 163, 128)","(144, 137, 103)","(133, 167, 38)","(96, 83, 49)","(237, 234, 210)","(220, 88, 37)","(213, 200, 158)","(156, 130, 125)","(128, 126, 121)","(112, 106, 83)","(61, 98, 25)","(54, 56, 40)","(23, 26, 13)","(13, 0, 149)"
0,i0_0.png,0.011607142857142858,0.016666666666666666,0,0,0.0005952380952380953,0.0125,0,0.010416666666666666,0.03422619047619048,0.8583333333333333,0.0035714285714285713,0,0.00029761904761904765,0.05178571428571429,0
1,i0_1.png,0.011904761904761904,0.013988095238095239,0,0,0.0,0.004761904761904762,0,0.005357142857142857,0.01904761904761905,0.9270833333333334,0.0011904761904761906,0,0.0,0.016666666666666666,0
2,i0_10.png,0.055357142857142855,0.08958333333333333,0.054464285714285715,0,0.29732142857142857,0.0,0,0.05029761904761905,0.005952380952380952,0.015178571428571428,0.0761904761904762,0.018154761904761906,0.13690476190476192,0.2005952380952381,0
3,i0_11.png,0.1773809523809524,0.04672619047619048,0.030952380952380953,0,0.07291666666666667,0.0,0,0.023214285714285715,0.0880952380952381,0.03184523809523809,0.0693452380952381,0.03125,0.10119047619047619,0.32708333333333334,0
4,i0_12.png,0.10595238095238095,0.08928571428571429,0.06220238095238095,0,0.07886904761904762,0.0,0,0.03601190476190476,0.06547619047619048,0.039285714285714285,0.07857142857142857,0.010416666666666666,0.12202380952380952,0.3119047619047619,0
5,i0_13.png,0.10952380952380952,0.10476190476190476,0.08601190476190476,0,0.11636904761904762,0.0,0,0.08154761904761905,0.021726190476190475,0.03244047619047619,0.08660714285714285,0.040773809523809525,0.0943452380952381,0.22589285714285715,0
6,i0_14.png,0.036904761904761905,0.04702380952380952,0.042261904761904764,0,0.12648809523809523,0.0,0,0.08630952380952381,0.019345238095238096,0.013095238095238096,0.07023809523809524,0.05089285714285714,0.11398809523809524,0.39345238095238094,0
7,i0_15.png,0.05238095238095238,0.03988095238095238,0.03511904761904762,0,0.22767857142857142,0.0,0,0.033035714285714286,0.03214285714285714,0.021130952380952382,0.07202380952380952,0.07261904761904762,0.1595238095238095,0.2544642857142857,0
8,i0_2.png,0.0494047619047619,0.04732142857142857,0,0,0.0,0.03154761904761905,0,0.03571428571428571,0.07321428571428572,0.7461309523809524,0.0,0,0.0,0.016666666666666666,0
9,i0_3.png,0.0005952380952380953,0.008333333333333333,0.018154761904761906,0.2714285714285714,0.007738095238095238,0.0,0,0.0017857142857142857,0.004166666666666667,0.2788690476190476,0.0125,0.10416666666666667,0.08154761904761905,0.21071428571428572,0
10,i0_4.png,0.0375,0.03482142857142857,0.038392857142857145,0.012202380952380952,0.0494047619047619,0.0,0,0.03482142857142857,0.018452380952380953,0.01488095238095238,0.055952380952380955,0.12083333333333333,0.11726190476190476,0.4654761904761905,0
11,i0_5.png,0.08541666666666667,0.07291666666666667,0.03214285714285714,0,0.08839285714285715,0.00029761904761904765,0,0.06785714285714285,0.03154761904761905,0.02470238095238095,0.06994047619047619,0.06428571428571428,0.12738095238095237,0.3351190476190476,0
12,i0_6.png,0.04583333333333333,0.09642857142857143,0.05178571428571429,0,0.1351190476190476,0.0,0,0.04672619047619048,0.037797619047619045,0.017261904761904763,0.06964285714285715,0.05714285714285714,0.15267857142857144,0.28958333333333336,0
13,i0_7.png,0.18571428571428572,0.11607142857142858,0.06160714285714286,0,0.09702380952380953,0.0,0,0.024107142857142858,0.04196428571428571,0.011607142857142858,0.06279761904761905,0.03422619047619048,0.09851190476190476,0.2663690476190476,0
14,i0_8.png,0.24791666666666667,0.06220238095238095,0.04523809523809524,0.00029761904761904765,0.17470238095238094,0.0,0,0.00744047619047619,0.04047619047619048,0.017261904761904763,0.056845238095238095,0.06458333333333334,0.10327380952380952,0.17976190476190476,0
